study,dog_id,date,session,block,trial,pair,small,large,diff,ratio,large_side,choice_side,choice,recode_side,dog_age,dog_sex,dog_neutered,dog_weight,dias_overall,owner_age,owner_gender,owner_marital_status,employment_status,household_income
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-11T00:00:00Z,2,NA,1,10:30,10,30,20,0.3333333333333333,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-11T00:00:00Z,2,NA,2,12:30,12,30,18,0.4,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-11T00:00:00Z,2,NA,3,9:18,9,18,9,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-11T00:00:00Z,2,NA,4,10:30,10,30,20,0.3333333333333333,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-11T00:00:00Z,2,NA,5,9:18,9,18,9,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-11T00:00:00Z,2,NA,6,12:30,12,30,18,0.4,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-14T00:00:00Z,3,NA,1,10:30,10,30,20,0.3333333333333333,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-14T00:00:00Z,3,NA,1,10:30,10,30,20,0.3333333333333333,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-14T00:00:00Z,3,NA,2,12:30,12,30,18,0.4,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-14T00:00:00Z,3,NA,3,9:18,9,18,9,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-14T00:00:00Z,3,NA,4,12:30,12,30,18,0.4,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-07-14T00:00:00Z,3,NA,5,9:18,9,18,9,0.5,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-02T00:00:00Z,4,NA,1,10:30,10,30,20,0.3333333333333333,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-02T00:00:00Z,4,NA,2,9:18,9,18,9,0.5,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-02T00:00:00Z,4,NA,3,10:30,10,30,20,0.3333333333333333,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-02T00:00:00Z,4,NA,4,12:30,12,30,18,0.4,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-02T00:00:00Z,4,NA,4,12:30,12,30,18,0.4,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-02T00:00:00Z,4,NA,5,9:18,9,18,9,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-08T00:00:00Z,1,NA,1,11:22,11,22,11,0.5,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-08T00:00:00Z,1,NA,2,16:32,16,32,16,0.5,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-08T00:00:00Z,1,NA,3,14:21,14,21,7,0.6666666666666666,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-08T00:00:00Z,1,NA,3,14:21,14,21,7,0.6666666666666666,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-08T00:00:00Z,1,NA,4,11:22,11,22,11,0.5,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-08T00:00:00Z,1,NA,5,12:28,12,28,16,0.42857142857142855,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-08T00:00:00Z,1,NA,5,12:28,12,28,16,0.42857142857142855,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-08T00:00:00Z,1,NA,6,16:32,16,32,16,0.5,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-13T00:00:00Z,2,NA,1,11:22,11,22,11,0.5,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-13T00:00:00Z,2,NA,1,11:22,11,22,11,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-13T00:00:00Z,2,NA,2,16:32,16,32,16,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-13T00:00:00Z,2,NA,3,12:28,12,28,16,0.42857142857142855,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-13T00:00:00Z,2,NA,4,16:32,16,32,16,0.5,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-13T00:00:00Z,2,NA,5,14:21,14,21,7,0.6666666666666666,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-13T00:00:00Z,2,NA,5,14:21,14,21,7,0.6666666666666666,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-13T00:00:00Z,2,NA,6,12:28,12,28,16,0.42857142857142855,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-18T00:00:00Z,3,NA,1,11:22,11,22,11,0.5,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-18T00:00:00Z,3,NA,2,16:32,16,32,16,0.5,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-18T00:00:00Z,3,NA,3,14:21,14,21,7,0.6666666666666666,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-18T00:00:00Z,3,NA,3,14:21,14,21,7,0.6666666666666666,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-18T00:00:00Z,3,NA,4,12:28,12,28,16,0.42857142857142855,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-18T00:00:00Z,3,NA,5,16:32,16,32,16,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-18T00:00:00Z,3,NA,6,11:22,11,22,11,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-18T00:00:00Z,3,NA,7,12:28,12,28,16,0.42857142857142855,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-22T00:00:00Z,4,NA,1,16:32,16,32,16,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-22T00:00:00Z,4,NA,1,16:32,16,32,16,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-22T00:00:00Z,4,NA,2,14:21,14,21,7,0.6666666666666666,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-22T00:00:00Z,4,NA,3,11:22,11,22,11,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-22T00:00:00Z,4,NA,4,14:21,14,21,7,0.6666666666666666,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-22T00:00:00Z,4,NA,5,12:28,12,28,16,0.42857142857142855,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-22T00:00:00Z,4,NA,5,12:28,12,28,16,0.42857142857142855,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-22T00:00:00Z,4,NA,6,11:22,11,22,11,0.5,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-25T00:00:00Z,1,NA,1,13:26,13,26,13,0.5,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-25T00:00:00Z,1,NA,2,17:24,17,24,7,0.7083333333333334,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-25T00:00:00Z,1,NA,3,15:25,15,25,10,0.6,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-25T00:00:00Z,1,NA,4,13:26,13,26,13,0.5,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-25T00:00:00Z,1,NA,5,17:24,17,24,7,0.7083333333333334,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-25T00:00:00Z,1,NA,6,15:25,15,25,10,0.6,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-31T00:00:00Z,2,NA,1,17:24,17,24,7,0.7083333333333334,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-31T00:00:00Z,2,NA,2,13:26,13,26,13,0.5,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-31T00:00:00Z,2,NA,3,17:24,17,24,7,0.7083333333333334,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-31T00:00:00Z,2,NA,4,13:26,13,26,13,0.5,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-31T00:00:00Z,2,NA,5,15:25,15,25,10,0.6,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-08-31T00:00:00Z,2,NA,5,15:25,15,25,10,0.6,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-05T00:00:00Z,3,NA,1,17:24,17,24,7,0.7083333333333334,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-05T00:00:00Z,3,NA,2,13:26,13,26,13,0.5,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-05T00:00:00Z,3,NA,3,15:25,15,25,10,0.6,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-05T00:00:00Z,3,NA,4,17:24,17,24,7,0.7083333333333334,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-05T00:00:00Z,3,NA,5,15:25,15,25,10,0.6,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-05T00:00:00Z,3,NA,6,13:26,13,26,13,0.5,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-07T00:00:00Z,4,NA,1,13:26,13,26,13,0.5,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-07T00:00:00Z,4,NA,2,17:24,17,24,7,0.7083333333333334,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-07T00:00:00Z,4,NA,3,15:25,15,25,10,0.6,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-07T00:00:00Z,4,NA,3,15:25,15,25,10,0.6,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-07T00:00:00Z,4,NA,4,13:26,13,26,13,0.5,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-07T00:00:00Z,4,NA,5,17:24,17,24,7,0.7083333333333334,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-19T00:00:00Z,1,NA,1,15:18,15,18,3,0.8333333333333334,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-19T00:00:00Z,1,NA,2,18:32,18,32,14,0.5625,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-19T00:00:00Z,1,NA,2,18:32,18,32,14,0.5625,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-19T00:00:00Z,1,NA,3,15:18,15,18,3,0.8333333333333334,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-19T00:00:00Z,1,NA,4,19:29,19,29,10,0.6551724137931034,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-19T00:00:00Z,1,NA,4,19:29,19,29,10,0.6551724137931034,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-21T00:00:00Z,2,NA,1,18:32,18,32,14,0.5625,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-21T00:00:00Z,2,NA,2,19:29,19,29,10,0.6551724137931034,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-21T00:00:00Z,2,NA,3,15:18,15,18,3,0.8333333333333334,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-21T00:00:00Z,2,NA,3,15:18,15,18,3,0.8333333333333334,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-21T00:00:00Z,2,NA,4,18:32,18,32,14,0.5625,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-21T00:00:00Z,2,NA,5,19:29,19,29,10,0.6551724137931034,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-27T00:00:00Z,3,NA,1,15:18,15,18,3,0.8333333333333334,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-27T00:00:00Z,3,NA,1,15:18,15,18,3,0.8333333333333334,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-27T00:00:00Z,3,NA,2,18:32,18,32,14,0.5625,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-27T00:00:00Z,3,NA,3,19:29,19,29,10,0.6551724137931034,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-27T00:00:00Z,3,NA,4,18:32,18,32,14,0.5625,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-27T00:00:00Z,3,NA,5,19:29,19,29,10,0.6551724137931034,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-29T00:00:00Z,1,NA,1,21:28,21,28,7,0.75,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-29T00:00:00Z,1,NA,2,19:22,19,22,3,0.8636363636363636,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-29T00:00:00Z,1,NA,3,10:16,10,16,6,0.625,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-29T00:00:00Z,1,NA,4,21:28,21,28,7,0.75,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-29T00:00:00Z,1,NA,5,19:22,19,22,3,0.8636363636363636,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-09-29T00:00:00Z,1,NA,6,10:16,10,16,6,0.625,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-02T00:00:00Z,2,NA,1,10:16,10,16,6,0.625,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-02T00:00:00Z,2,NA,2,19:22,19,22,3,0.8636363636363636,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-02T00:00:00Z,2,NA,2,19:22,19,22,3,0.8636363636363636,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-02T00:00:00Z,2,NA,3,10:16,10,16,6,0.625,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-02T00:00:00Z,2,NA,4,21:28,21,28,7,0.75,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-02T00:00:00Z,2,NA,4,21:28,21,28,7,0.75,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-03T00:00:00Z,3,NA,1,19:22,19,22,3,0.8636363636363636,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-03T00:00:00Z,3,NA,2,10:16,10,16,6,0.625,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-03T00:00:00Z,3,NA,2,10:16,10,16,6,0.625,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-03T00:00:00Z,3,NA,3,19:22,19,22,3,0.8636363636363636,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-03T00:00:00Z,3,NA,4,21:28,21,28,7,0.75,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-03T00:00:00Z,3,NA,4,21:28,21,28,7,0.75,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-10T00:00:00Z,4,NA,1,21:28,21,28,7,0.75,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-10T00:00:00Z,4,NA,2,10:16,10,16,6,0.625,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-10T00:00:00Z,4,NA,3,19:22,19,22,3,0.8636363636363636,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-10T00:00:00Z,4,NA,3,19:22,19,22,3,0.8636363636363636,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-10T00:00:00Z,4,NA,4,10:16,10,16,6,0.625,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-10T00:00:00Z,4,NA,5,21:28,21,28,7,0.75,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-13T00:00:00Z,1,NA,1,24:32,24,32,8,0.75,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-13T00:00:00Z,1,NA,2,12:15,12,15,3,0.8,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-13T00:00:00Z,1,NA,2,12:15,12,15,3,0.8,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-13T00:00:00Z,1,NA,3,24:32,24,32,8,0.75,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-13T00:00:00Z,1,NA,4,22:25,22,25,3,0.88,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-13T00:00:00Z,1,NA,4,22:25,22,25,3,0.88,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-21T00:00:00Z,2,NA,1,24:32,24,32,8,0.75,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-21T00:00:00Z,2,NA,2,12:15,12,15,3,0.8,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-21T00:00:00Z,2,NA,3,22:25,22,25,3,0.88,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-21T00:00:00Z,2,NA,3,22:25,22,25,3,0.88,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-21T00:00:00Z,2,NA,4,24:32,24,32,8,0.75,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-21T00:00:00Z,2,NA,5,12:15,12,15,3,0.8,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-31T00:00:00Z,3,NA,1,24:32,24,32,8,0.75,L,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-31T00:00:00Z,3,NA,2,12:15,12,15,3,0.8,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-31T00:00:00Z,3,NA,2,12:15,12,15,3,0.8,L,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-31T00:00:00Z,3,NA,3,22:25,22,25,3,0.88,R,NA,1,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
Rivas-Blanco Wolves - Phase 2,Kaspar,2013-10-31T00:00:00Z,3,NA,4,24:32,24,32,8,0.75,R,NA,0,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA
